gbifID,sex,stateProvince,locality,decimalLatitude,decimalLongitude,species,kingdom,phylum,class,order,family,genus,specificEpithet
859464420,Female,Magdalena,Bonda,11.24079,-74.19904,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
859464415,Male,Magdalena,Bonda,11.24079,-74.19904,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
859464392,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464391,Male,Magdalena,Bonda,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859464388,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464387,Female,Magdalena,Bonda,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859464384,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464383,Male,Magdalena,Bonda,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859464381,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464380,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464378,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464377,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464375,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464374,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464371,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464370,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464366,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464362,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464358,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464357,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464353,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464352,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464348,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464342,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464338,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464334,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464332,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
859464331,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464275,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464271,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464267,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464263,Female,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464259,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
859464255,Male,Magdalena,Bonda,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859464251,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
859464238,Male,Magdalena,Bonda,11.24079,-74.19904,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
859464233,Female,Magdalena,Bonda,11.24079,-74.19904,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
859464228,Female,Magdalena,Bonda,11.24079,-74.19904,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
859464226,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Proechimys canicollis,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,canicollis
859464223,Male,Magdalena,Bonda,11.24079,-74.19904,Sciurus granatensis,Animalia,Chordata,Mammalia,Rodentia,Sciuridae,Sciurus,granatensis
859464219,Male,Magdalena,Bonda,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859464189,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
859464184,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
859464179,Indeterminate,Magdalena,Bonda,11.24079,-74.19904,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
859464174,Male,Magdalena,Bonda,11.24079,-74.19904,Dasyprocta punctata,Animalia,Chordata,Mammalia,Rodentia,Dasyproctidae,Dasyprocta,punctata
859464147,Female,Magdalena,Bonda,11.24079,-74.19904,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
859464076,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464071,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464066,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464061,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464056,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464051,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464046,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464041,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859464036,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463949,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463944,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463939,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463867,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463862,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463857,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463852,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463847,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463842,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463837,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463762,Female,Magdalena,Mamatoco,11.24079,-74.19904,Hydrochoerus isthmius,Animalia,Chordata,Mammalia,Rodentia,Caviidae,Hydrochoerus,isthmius
859463642,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463638,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463632,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463626,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463621,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463616,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463611,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463606,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463601,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463596,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463570,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463565,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463560,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463555,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463550,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463544,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463539,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463534,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463529,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463524,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463519,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463514,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463509,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463504,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463499,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463494,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463489,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463484,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463479,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463474,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463469,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463192,Male,Magdalena,Mamatoco,11.24079,-74.19904,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
859463187,Female,Magdalena,Mamatoco,11.24079,-74.19904,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
859463182,Male,Magdalena,Mamatoco,11.24079,-74.19904,Zygodontomys brevicauda,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Zygodontomys,brevicauda
859463167,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463162,Female,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463157,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859463152,Male,Magdalena,Minca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859461164,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859461159,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859461154,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859461149,Male,Magdalena,Bonda,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859460037,Male,Magdalena,Olimpia,11.24079,-74.19904,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
859457528,Female,Magdalena,Minca,11.24079,-74.19904,Heteromys anomalus,Animalia,Chordata,Mammalia,Rodentia,Heteromyidae,Heteromys,anomalus
859454108,Indeterminate,Magdalena,Sierra del Libano,11.24079,-74.19904,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
859454105,Male,Magdalena,Sierra del Libano,11.24079,-74.19904,Nephelomys albigularis,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Nephelomys,albigularis
859449375,Indeterminate,Magdalena,Onaca,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
859447661,Male,Magdalena,Don Diego,11.24079,-74.19904,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
859447656,Indeterminate,Magdalena,Don Diego,11.24079,-74.19904,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
859447651,Female,Magdalena,Don Diego,11.24079,-74.19904,Melanomys caliginosus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Melanomys,caliginosus
859447646,Indeterminate,Magdalena,Don Diego,11.24079,-74.19904,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
859447641,Male,Magdalena,Don Diego,11.24079,-74.19904,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
859447636,Male,Magdalena,Don Diego,11.24079,-74.19904,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
859447625,Male,Magdalena,Don Diego,11.24079,-74.19904,Transandinomys talamancae,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Transandinomys,talamancae
859445713,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445708,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445703,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445698,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445621,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445617,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445613,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445610,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445607,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445604,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445600,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445596,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445591,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445586,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445581,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445576,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445571,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445567,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445563,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445559,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445538,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445533,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445528,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445523,Female,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445518,Male,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859445513,Indeterminate,Magdalena,Minca,11.24079,-74.19904,Sigmodon hispidus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Sigmodon,hispidus
859444034,Female,Magdalena,Don Diego,11.24079,-74.19904,Proechimys mincae,Animalia,Chordata,Mammalia,Rodentia,Echimyidae,Proechimys,mincae
