id	taxonID	scientificNameID	scientificName	nameAccordingTo	kingdom	phylum	class	order	family	genus	specificEpithet	taxonRank	scientificNameAuthorship	taxonomicStatus	taxonRemarks	language	rightsHolder	bibliographicCitation
urn:lsid:catalogueoflife.org:taxon:4f2172f3-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f2172f3-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621934	Eira barbara	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Eira	barbara	Especie	(Linnaeus, 1758)	Válido	Elevación (m): 0-3200	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f217612-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f217612-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621936	Galictis vittata	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Galictis	vittata	Especie	(Schreber, 1776)	Válido	Elevación (m): 0-1220	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f215385-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f215385-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621914	Lontra annectens		Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Lontra	annectens	Especie	(Forsyth Major, 1897)	Válido	Elevación (m): 0-3200	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75. Vera de Ferran, Henrique Vieira Figueiró, Cristine Silveira Trinca, Pablo César Hernández-Romero, Gustavo P Lorenzana, Carla Gutiérrez-Rodríguez, Klaus-Peter Koepfli, Eduardo Eizirik, Genome-wide data support recognition of an additional species of Neotropical river otter (Mammalia, Mustelidae, Lutrinae), Journal of Mammalogy, 2024;, gyae009, https://doi.org/10.1093/jmammal/gyae009
urn:lsid:organismnames.com:name:5599121	urn:lsid:organismnames.com:name:5599121	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621949	Neogale felipei	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Neogale	felipei	Especie	Izor & de la Torre, 1978	Válido	Elevación (m): 1750-2700	es	Sociedad Colombiana de Mastozoología	IZOR RJ y L DE LA TORRE. 1978. A new species of weasel (Mustela) from the highlands of Colombia, with comments on the evolution and distribution of South America weasels. Journal of Mammalogy 59:92-102.
urn:lsid:organismnames.com:name:5657481	urn:lsid:organismnames.com:name:5657481	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180556	Neogale frenata	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Neogale	frenata	Especie	Lichtenstein, 1831	Válido	Elevación (m): 0-3600	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f215d12-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f215d12-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621920	Pteronura brasiliensis	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Mustelidae	Pteronura	brasiliensis	Especie	(Gmelin, 1788)	Válido	Elevación (m): 0-500	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:4f13e7de-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f13e7de-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180633	Arctocephalus australis	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	australis	Especie	(Zimmermann, 1783)	Válido	Elevación (m): 0	es	Sociedad Colombiana de Mastozoología	CAPELLA JJ, L FLÓREZ, P FALK y D PALACIOS. 2002. Regular appearance of otariid pinnipeds along the Colombian Pacific coast. Aquatic Mammals 28:67-72.
urn:lsid:catalogueoflife.org:taxon:4f13e96b-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f13e96b-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180634	Arctocephalus galapagoensis	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	galapagoensis	Especie	Heller 1904	Válido	Elevación (m): 0	es	Sociedad Colombiana de Mastozoología	CAPELLA JJ, L FLÓREZ, P FALK y D PALACIOS. 2002. Regular appearance of otariid pinnipeds along the Colombian Pacific coast. Aquatic Mammals 28:67-72.
urn:lsid:catalogueoflife.org:taxon:4f13eaf7-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f13eaf7-5e17-11e7-8cee-bc764e092680:col20170824	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180635	Arctocephalus philippii	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Arctocephalus	philippii	Especie	(Peters 1866)	Válido	Elevación (m): 0	es	Sociedad Colombiana de Mastozoología	AVILA, I. C., et al. 2014. On the presence of a vagrant Juan Fernández fur seal (Arctocephalus philippii) in the Pacific coast of Colombia: A new extralimital record. Mastozoología Neotropical 21:109-114. COZZUOL
urn:lsid:catalogueoflife.org:taxon:4f13da0a-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f13da0a-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180619	Otaria flavescens	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Otaria	flavescens	Especie	(Shaw, 1800)	Válido	Elevación (m): 0	es	Sociedad Colombiana de Mastozoología	CAPELLA JJ, L FLÓREZ, P FALK y D PALACIOS. 2002. Regular appearance of otariid pinnipeds along the Colombian Pacific coast. Aquatic Mammals 28:67-72.
urn:lsid:catalogueoflife.org:taxon:4f21f1f4-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f21f1f4-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=622014	Zalophus wollebaeki	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Otariidae	Zalophus	wollebaeki	Especie	Siverstsen, 1953	Válido	Elevación (m): 0	es	Sociedad Colombiana de Mastozoología	CAPELLA JJ, L FLÓREZ, P FALK y D PALACIOS. 2002. Regular appearance of otariid pinnipeds along the Colombian Pacific coast. Aquatic Mammals 28:67-72.
gbif.org/species/2434814	gbif.org/species/2434814	https://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180671#null	Mirounga leonina		Animalia	Chordata	Mammalia	Carnivora	Phocidae	Mirounga	leonina	Especie	Linnaeus, 1758	Válido	Elevación (m): 0	es	Sociedad Colombiana de Mastozoología	https://doi.org/10.15446/caldasia.v43n2.84687
urn:lsid:catalogueoflife.org:taxon:4f219a26-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f219a26-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621959	Bassaricyon alleni	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Bassaricyon	alleni	Especie	Thomas, 1880	Válido	Elevación (m): 0-2000	es	Sociedad Colombiana de Mastozoología	Suárez-Castro AF y HE Ramírez-Chaves (eds.). 2015. Los carnívoros terrestres y semiacuáticos continentales de Colombia. Guía de Campo. Bogotá: Editorial Universidad Nacional de Colombia, 220 pp. ISBN: 978-958-775-316-5.
urn:lsid:catalogueoflife.org:taxon:2caa5700-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:2caa5700-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=914144	Bassaricyon medius	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Bassaricyon	medius	Especie	Thomas 1909	Válido	Elevación (m): 0-1600	es	Sociedad Colombiana de Mastozoología	Suárez-Castro AF y HE Ramírez-Chaves (eds.). 2015. Los carnívoros terrestres y semiacuáticos continentales de Colombia. Guía de Campo. Bogotá: Editorial Universidad Nacional de Colombia, 220 pp. ISBN: 978-958-775-316-5.
urn:lsid:catalogueoflife.org:taxon:2cb2b305-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:2cb2b305-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=914142	Bassaricyon neblina	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Bassaricyon	neblina	Especie	Helgen, Pinto, Kays, Helgen, Tsuchiya, Quinn, Wilson & Maldonado 2013	Válido	Elevación (m): 1500-2750	es	Sociedad Colombiana de Mastozoología	Suárez-Castro AF y HE Ramírez-Chaves (eds.). 2015. Los carnívoros terrestres y semiacuáticos continentales de Colombia. Guía de Campo. Bogotá: Editorial Universidad Nacional de Colombia, 220 pp. ISBN: 978-958-775-316-5.
urn:lsid:catalogueoflife.org:taxon:3b860605-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:3b860605-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=552462	Nasua narica	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua	narica	Especie	(Linnaeus, 1766)	Válido	Elevación (m): 0-3200	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f13b695-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f13b695-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=180579	Nasua nasua	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua	nasua	Especie	(Linnaeus, 1766)	Válido	Elevación (m): 0-3600	es	Sociedad Colombiana de Mastozoología	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.
urn:lsid:catalogueoflife.org:taxon:4f21a4f6-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f21a4f6-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621966	Nasua olivacea	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Nasua	olivacea	Especie	(Gray, 1865)	Válido	Elevación (m): 1700-4100	es	Sociedad Colombiana de Mastozoología	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.
urn:lsid:catalogueoflife.org:taxon:4f21a1c7-5e17-11e7-8cee-bc764e092680:col20170824	urn:lsid:catalogueoflife.org:taxon:4f21a1c7-5e17-11e7-8cee-bc764e092680:col20170824	http://www.itis.gov/servlet/SingleRpt/SingleRpt?search_topic=TSN&search_value=621964	Potos flavus	Tom Orrell (custodian), Dave Nicolson (ed). (2019). ITIS Global: The Integrated Taxonomic Information System (version Jun 2017). In: Species 2000 & ITIS Catalogue of Life, 2019 Annual Checklist (Roskov Y., Ower G., Orrell T., Nicolson D., Bailly N., Kirk P.M., Bourgoin T., DeWalt R.E., Decock W., Nieukerken E. van, Zarucchi J., Penev L., eds.). Digital resource at www.catalogueoflife.org/annual-checklist/2019. Species 2000: Naturalis, Leiden, the Netherlands. ISSN 2405-884X.	Animalia	Chordata	Mammalia	Carnivora	Procyonidae	Potos	flavus	Especie	(Schreber, 1774)	Válido	Elevación (m): 0-3000	es	Sociedad Colombiana de Mastozoología	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA. 2007. Mamíferos de la alta montaña de Perijá. Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch., ed.). Universidad Nacional de Colombia, Facultad de Ciencias, Instituto de Ciencias Naturales, Corporación Autónoma Regional del Cesar (CORPOCESAR), Gobernación del Departamento del Cesar, Bogotá D.C., Colombia. 492 pp.
