id	identifier	bibliographicCitation	title	creator	date	source
gbif.org/species/9130702	Journal of Mammalogy 96: 800-809	QUIROGA-CARMONA, M. & N. WOODMAN. 2015. A new species of Cryptotis (Mammalia, Eulipotyphla, Soricidae) from the Sierra de Perijá, Venezuelan-Colombian Andes. Journal of Mammalogy 96: 800-809.	A new species of Cryptotis (Mammalia, Eulipotyphla, Soricidae) from the Sierra de Perijá, Venezuelan-Colombian Andes	QUIROGA-CARMONA, M. & NWOODMAN	2015	Journal of Mammalogy 96: 800-809
urn:lsid:catalogueoflife.org:taxon:3b92feba-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:2caa02de-5e17-11e7-8cee-bc764e092680:col20170724	Proceedings of the Biological Society of Washington 115:249-272	WOODMAN N. 2002. A new species of small-eared shrew from Colombia and Venezuela (Mammalia: Soricomorpha: Soricidae: Genus Cryptotis). Proceedings of the Biological Society of Washington 115:249-272.	A new species of small-eared shrew from Colombia and Venezuela (Mammalia: Soricomorpha: Soricidae: Genus Cryptotis)	WOODMAN N	2002	Proceedings of the Biological Society of Washington 115:249-272
urn:lsid:catalogueoflife.org:taxon:3b930060-5e17-11e7-8cee-bc764e092680:col20170724	Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA. 2007. Mamíferos de la alta montaña de Perijá. Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch., ed.). Universidad Nacional de Colombia, Facultad de Ciencias, Instituto de Ciencias Naturales, Corporación Autónoma Regional del Cesar (CORPOCESAR), Gobernación del Departamento del Cesar, Bogotá D.C., Colombia. 492 pp.	Mamíferos de la alta montaña de Perijá	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA	2007	Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch
urn:lsid:organismnames.com:name:5711537		Woodman, N. (2023). Two new species of small-eared shrews of the genus Cryptotis Pomel, 1848, from the Colombian Andes (Mammalia: Eulipotyphla: Soricidae). Annals of Carnegie Museum, 88(3), 203-234.	Two new species of small-eared shrews of the genus Cryptotis Pomel, 1848, from the Colombian Andes (Mammalia: Eulipotyphla: Soricidae)		2023	Annals of Carnegie Museum, 88(3), 203-234.
urn:lsid:organismnames.com:name:5711536		Woodman, N. (2023). Two new species of small-eared shrews of the genus Cryptotis Pomel, 1848, from the Colombian Andes (Mammalia: Eulipotyphla: Soricidae). Annals of Carnegie Museum, 88(3), 203-234.	Two new species of small-eared shrews of the genus Cryptotis Pomel, 1848, from the Colombian Andes (Mammalia: Eulipotyphla: Soricidae)		2023	Annals of Carnegie Museum, 88(3), 203-234.
gbif.org/species/9225316	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae)	Ruedas LA, SM Silva, JH French, RN Platt, J Salazar-Bravo, JM Mora, CW Thompson	2019	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
urn:lsid:catalogueoflife.org:taxon:4a02e37a-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
gbif.org/species/10000105	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae)	Ruedas LA, SM Silva, JH French, RN Platt, J Salazar-Bravo, JM Mora, CW Thompson	2019	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
gbif.org/species/8849391	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae)	Ruedas LA, SM Silva, JH French, RN Platt, J Salazar-Bravo, JM Mora, CW Thompson	2019	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
gbif.org/species/8575274	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Ruedas LA, Silva SM, French JH, Platt RN, Salazar-Bravo J, Mora JM, Thompson CW. 2019. Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae). Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126	Taxonomy of the Sylvilagus brasiliensis complex in Central and South America (Lagomorpha: Leporidae)	Ruedas LA, SM Silva, JH French, RN Platt, J Salazar-Bravo, JM Mora, CW Thompson	2019	Journal of Mammalogy 100(5):1599-1630. https://doi.org/10.1093/jmammal/gyz126
gbif.org/species/9871510	Journal of Mammalogy 98(4):10421059	RUEDAS LA. 2017. A new species of cottontail rabbit (Lagomorpha: Leporidae: Sylvilagus) from Suriname, with comments on the taxonomy of allied taxa from northern South America. Journal of Mammalogy 98(4):10421059	A new species of cottontail rabbit (Lagomorpha: Leporidae: Sylvilagus) from Suriname, with comments on the taxonomy of allied taxa from northern South America	RUEDAS LA	2017	Journal of Mammalogy 98(4):10421059
urn:lsid:catalogueoflife.org:taxon:477d2db4-5e17-11e7-8cee-bc764e092680:col20170724	Journal of Mammalogy 77:41-53	ALBUJA VL y BD PATTERSON. 1996. A new species of northern shrew-opossum (Paucituberculata: Caenolestidae) from the Cordillera del Cóndor, Ecuador. Journal of Mammalogy 77:41-53.	A new species of northern shrew-opossum (Paucituberculata: Caenolestidae) from the Cordillera del Cóndor, Ecuador	ALBUJA VL y BD PATTERSON	1996	Journal of Mammalogy 77:41-53
urn:lsid:catalogueoflife.org:taxon:477d2f6b-5e17-11e7-8cee-bc764e092680:col20170724	Journal of Mammalogy 77:41-53	ALBUJA VL y BD PATTERSON. 1996. A new species of northern shrew-opossum (Paucituberculata: Caenolestidae) from the Cordillera del Cóndor, Ecuador. Journal of Mammalogy 77:41-53.	A new species of northern shrew-opossum (Paucituberculata: Caenolestidae) from the Cordillera del Cóndor, Ecuador	ALBUJA VL y BD PATTERSON	1996	Journal of Mammalogy 77:41-53
gbif.org/species/2440897	Proceedings of the United States National Museum 103:465-496	HERSHKOVITZ P. 1954. Mammals of northern Colombia. Preliminary report No. 7: Tapirs (genus Tapirus), with a systematic review of American species. Proceedings of the United States National Museum 103:465-496.	Mammals of northern Colombia. Preliminary report No. 7: Tapirs (genus Tapirus), with a systematic review of American species	HERSHKOVITZ P	1954	Proceedings of the United States National Museum 103:465-496
urn:lsid:catalogueoflife.org:taxon:4f2010e3-5e17-11e7-8cee-bc764e092680:col20170824	Mastozoología Neotropical 17:111-116	ARIAS-ALZATE A, CC DOWNER, C DELGADO-V y J SÁNCHEZ-LONDOÑO. 2010. Un registro de tapir de montaña (Tapirus pinchaque) en el norte de la Cordillera Occidental de Colombia. Mastozoología Neotropical 17:111-116.	Un registro de tapir de montaña (Tapirus pinchaque) en el norte de la Cordillera Occidental de Colombia	ARIAS-ALZATE A, CC DOWNER, C DELGADO-V y J SÁNCHEZ-LONDOÑO	2010	Mastozoología Neotropical 17:111-116
urn:lsid:catalogueoflife.org:taxon:4f200f4b-5e17-11e7-8cee-bc764e092680:col20170824	Mastozoología Neotropical 16:19-25	ARIAS-ALZATE A, JA PALACIO VIEIRA y J MUÑOZ-DURAN. 2009. Nuevos registros de distribución y oferta de hábitat de la danta colombiana (Tapirus terrestris colombianus) en las tierras bajas del norte de la Cordillera Central (Colombia). Mastozoología Neotropical 16:19-25.	Nuevos registros de distribución y oferta de hábitat de la danta colombiana (Tapirus terrestris colombianus) en las tierras bajas del norte de la Cordillera Central (Colombia)	ARIAS-ALZATE A, JA PALACIO VIEIRA y J MUÑOZ-DURAN	2009	Mastozoología Neotropical 16:19-25
urn:lsid:catalogueoflife.org:taxon:4f22071c-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f222593-5e17-11e7-8cee-bc764e092680:col20170724	Bulletin of the American Museum of Natural History 32:469-484	ALLEN JA. 1913a. New mammals from Colombia and Ecuador. Bulletin of the American Museum of Natural History 32:469-484.	New mammals from Colombia and Ecuador	ALLEN JA	1913	Bulletin of the American Museum of Natural History 32:469-484
urn:lsid:catalogueoflife.org:taxon:4f222722-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
gbif.org/species/10328744	Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079	Miranda FR, Casali DM, Perini FA, Machado FA, Santos FR. 2018. Taxonomic review of the genus Cyclopes Gray, 1821 (Xenarthra: Pilosa), with the revalidation and description of new species, Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079	Taxonomic review of the genus Cyclopes Gray, 1821 (Xenarthra: Pilosa), with the revalidation and description of new species	Miranda FR, DM Casali, FA Perini, FA Machado, FR Santos	2018	Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079
gbif.org/species/9934212	Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079	Miranda FR, Casali DM, Perini FA, Machado FA, Santos FR. 2018. Taxonomic review of the genus Cyclopes Gray, 1821 (Xenarthra: Pilosa), with the revalidation and description of new species, Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079	Taxonomic review of the genus Cyclopes Gray, 1821 (Xenarthra: Pilosa), with the revalidation and description of new species	Miranda FR, DM Casali, FA Perini, FA Machado, FR Santos	2018	Zoological Journal of the Linnean Society 183(3): 687-721. https://doi.org/10.1093/zoolinnean/zlx079
urn:lsid:catalogueoflife.org:taxon:4f222a30-5e17-11e7-8cee-bc764e092680:col20170724	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:4f222bb7-5e17-11e7-8cee-bc764e092680:col20170724	Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA. 2007. Mamíferos de la alta montaña de Perijá. Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch., ed.). Universidad Nacional de Colombia, Facultad de Ciencias, Instituto de Ciencias Naturales, Corporación Autónoma Regional del Cesar (CORPOCESAR), Gobernación del Departamento del Cesar, Bogotá D.C., Colombia. 492 pp.	Mamíferos de la alta montaña de Perijá	CORREDOR-CARRILLO DA y Y MUÑOZ-SABA	2007	Pp: 221-233, en: Colombia Biodiversidad Biótica V: la alta montaña de la Serranía de Perijá (JO Rangel-Ch
urn:lsid:catalogueoflife.org:taxon:4f222d66-5e17-11e7-8cee-bc764e092680:col20170724	Caldasia 15:471-501	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA. 1986. Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución. Caldasia 15:471-501.	Lista actualizada de los mamíferos de Colombia: anotaciones sobre su distribución	CUERVO DÍAZ A, JI HERNÁNDEZ-CAMACHO y A CADENA	1986	Caldasia 15:471-501
urn:lsid:catalogueoflife.org:taxon:1aeb9e51-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:1aeb83da-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
urn:lsid:catalogueoflife.org:taxon:49ffd9d5-5e17-11e7-8cee-bc764e092680:col20170824	Biota Colombiana 1:43-75	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA. 2000b. Mamíferos (Synapsida: Theria) de Colombia. Biota Colombiana 1:43-75.	Mamíferos (Synapsida: Theria) de Colombia	ALBERICO M, A CADENA, JI HERNÁNDEZ-CAMACHO y Y MUÑOZ-SABA	2000	Biota Colombiana 1:43-75
gbif.org/species/2436641	https://www.asoprimatologicacolombiana.org/primates-de-colombia.html	ACP – Asociación Primatológica Colombiana. 2020. Lista de Primates Colombianos (2020). https://www.asoprimatologicacolombiana.org/primates-de-colombia.html	Lista de Primates Colombianos (2020).	ACP – Asociación Primatológica Colombiana	2020	https://www.asoprimatologicacolombiana.org/primates-de-colombia.html
urn:lsid:catalogueoflife.org:taxon:3b0a2ac0-5e17-11e7-8cee-bc764e092680:col20170824	International Journal of Primatology 21:381-420	COLLINS A y JM DUBACH. 2000a. Phylogenetic relationships among spider monkeys (Ateles) haplotypes based on mitochondrial DNA variation. International Journal of Primatology 21:381-420.	Phylogenetic relationships among spider monkeys (Ateles) haplotypes based on mitochondrial DNA variation	COLLINS A y JM DUBACH	2000	International Journal of Primatology 21:381-420
