id	description	type	source	created	creator	contributor	license
urn:lsid:catalogueoflife.org:taxon:3b872140-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Cortolima | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:1a9b773b-5e17-11e7-8cee-bc764e092680:col20170824	Corpoguajira | CDA	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:1a9b830a-5e17-11e7-8cee-bc764e092680:col20170824							
gbif.org/es/species/11765871							
urn:lsid:catalogueoflife.org:taxon:1a9b8473-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f153d05-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Corponariño | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/5786937	Carder | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:2ca26e15-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:2ca26c9f-5e17-11e7-8cee-bc764e092680:col20170824	Carder | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:23418e0c-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:32a40f92-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b1e25e8-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Cortolima	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/2438903	Cortolima	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:23418f7d-5e17-11e7-8cee-bc764e092680:col20170824	CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fcb1a1-5e17-11e7-8cee-bc764e092680:col20170824	Codechocó	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fcc164-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Carder | Corponariño | Cortolima | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/es/species/11859903							
urn:lsid:catalogueoflife.org:taxon:49fcc639-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fcc7c5-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:organismnames.com:name:5656422							
urn:lsid:catalogueoflife.org:taxon:3b897c76-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b897de7-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | CDA | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fe77b0-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:catalogueoflife.org:taxon:49fe748e-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/5706777							
gbif.org/species/5786878							
gbif.org/species/5706775							
urn:lsid:catalogueoflife.org:taxon:49fe6f82-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:20f1f357-5e17-11e7-8cee-bc764e092680:col20170824	Corponariño | CRQ	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:2ab4452d-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Carder | Cortolima | Corpocaldas | CRQ	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:2cab4386-5e17-11e7-8cee-bc764e092680:col20170824	Corpoguajira	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:2cab4204-5e17-11e7-8cee-bc764e092680:col20170824							
gbif.org/species/7887692							
urn:lsid:catalogueoflife.org:taxon:23663543-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Codechocó | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b87116c-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b870e9c-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:zoobank.org:act:FB716D66-3D57-40A0-9E48-0E8A5A9B402E	Corpoguajira	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3badb509-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | CDA | Codechocó | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b92cec2-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b92cd35-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:catalogueoflife.org:taxon:3b92c902-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b929d01-5e17-11e7-8cee-bc764e092680:col20170824	CDA	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b929b91-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b929a21-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Carder | CDA | Corpoamazonía | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/8317371	Carder | Cortolima | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b9290b6-5e17-11e7-8cee-bc764e092680:col20170824	Corponariño | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8dfaca-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:catalogueoflife.org:taxon:4a037d2f-5e17-11e7-8cee-bc764e092680:col20170824	Carsucre | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8e1a68-5e17-11e7-8cee-bc764e092680:col20170824	Codechocó	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:233a3b41-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:1aa0a7c6-5e17-11e7-8cee-bc764e092680:col20170824	CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:1a9b9a5a-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:1a9b974f-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:catalogueoflife.org:taxon:1a9b95d6-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:1a9b945d-5e17-11e7-8cee-bc764e092680:col20170824	CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/es/species/11839954	CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:53e51643-5e17-11e7-8cee-bc764e092680:col20170824	Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd43d2-5e17-11e7-8cee-bc764e092680:col20170824	Corponariño | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/2438155	Cormacarena | CDA | Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8d297a-5e17-11e7-8cee-bc764e092680:col20170824	Corpoguajira | Cortolima | Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd5247-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Codechocó | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd5927-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Codechocó | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd5ac6-5e17-11e7-8cee-bc764e092680:col20170824	Corpocaldas | CRQ	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd5c9c-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd5e23-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8d17bc-5e17-11e7-8cee-bc764e092680:col20170824	Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/10683833	Corpoamazonía | Corpocaldas | CRQ	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/10831683							
urn:lsid:catalogueoflife.org:taxon:49fd3b1e-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:catalogueoflife.org:taxon:49fd3329-5e17-11e7-8cee-bc764e092680:col20170824	Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd3198-5e17-11e7-8cee-bc764e092680:col20170824							
gbif.org/species/5786833	Carder	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:49fd3002-5e17-11e7-8cee-bc764e092680:col20170824							
urn:lsid:catalogueoflife.org:taxon:3b927598-5e17-11e7-8cee-bc764e092680:col20170824	Corponariño	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8c15fb-5e17-11e7-8cee-bc764e092680:col20170824	CRQ	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/10873153							
urn:lsid:catalogueoflife.org:taxon:2364e2cb-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Carsucre | Corponariño | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:2364e154-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Corpoguajira | Carsucre | Codechocó | Corpoamazonía | Corpocaldas | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8f035b-5e17-11e7-8cee-bc764e092680:col20170824	Corponariño | Codechocó | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8e969e-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Carsucre | CDA | Codechocó | Corpocaldas	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8e94e3-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Corponariño | Corpocaldas | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8dacaf-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | Carder | Corpoguajira | Carsucre | Corponariño | Cortolima | CDA | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:25b69be0-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01442d-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a014d71-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Carsucre | Corponariño | Cortolima | Codechocó | Corpocaldas | CRQ | CVC | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01508b-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:3b8dae29-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a0126af-5e17-11e7-8cee-bc764e092680:col20170824	Carder | Corponariño | Cortolima | Codechocó | Corpoamazonía | Corpocaldas | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01a9c6-5e17-11e7-8cee-bc764e092680:col20170824	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01b1f6-5e17-11e7-8cee-bc764e092680:col20170824	CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01b387-5e17-11e7-8cee-bc764e092680:col20170824	Corponariño | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01d6d8-5e17-11e7-8cee-bc764e092680:col20170724	Carder | Corponariño | Codechocó | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01cbf9-5e17-11e7-8cee-bc764e092680:col20170824	CDA	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4f158649-5e17-11e7-8cee-bc764e092680:col20170824	CDA	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/11085933							
gbif.org/species/4262962	Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01db80-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/es/species/2439752	Corponariño | CRQ | CVC	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/5786577							
urn:lsid:catalogueoflife.org:taxon:4a01e630-5e17-11e7-8cee-bc764e092680:col20170724	Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01e7ba-5e17-11e7-8cee-bc764e092680:col20170724	Corpoguajira | Carsucre | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01e940-5e17-11e7-8cee-bc764e092680:col20170724	Carsucre | CDA | Corpocaldas | CVS	Corporaciones autónomas regionales donde tiene presencia la especie					
gbif.org/species/2439772	Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a01ff8d-5e17-11e7-8cee-bc764e092680:col20170724							
urn:lsid:catalogueoflife.org:taxon:4a0202a4-5e17-11e7-8cee-bc764e092680:col20170724	Cormacarena | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
urn:lsid:catalogueoflife.org:taxon:4a020759-5e17-11e7-8cee-bc764e092680:col20170724	CDA | Corpoamazonía	Corporaciones autónomas regionales donde tiene presencia la especie					
